epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
192,9433.3,0.36924,0.30143,0.84419,0.92867,0.9241,0.94038,0.9037,0.30211,0.51827,0.85059,0.003697,0.003697,0.003697
193,9482.09,0.37039,0.30745,0.84817,0.92862,0.92439,0.94066,0.90453,0.30189,0.51774,0.85054,0.003664,0.003664,0.003664
194,9530.9,0.36935,0.30475,0.84507,0.92826,0.92408,0.94053,0.90419,0.30161,0.51737,0.85046,0.003631,0.003631,0.003631
195,9579.84,0.3699,0.30652,0.84679,0.92981,0.92355,0.94029,0.90432,0.30158,0.51732,0.85041,0.003598,0.003598,0.003598
196,9629.14,0.36948,0.2962,0.84536,0.92912,0.92416,0.94006,0.90416,0.30138,0.51733,0.85036,0.003565,0.003565,0.003565
197,9678.02,0.37318,0.2989,0.84718,0.92957,0.92404,0.94049,0.90438,0.30117,0.51603,0.85025,0.003532,0.003532,0.003532
198,9727.19,0.36644,0.29969,0.84405,0.9296,0.924,0.94093,0.9049,0.30103,0.5159,0.85022,0.003499,0.003499,0.003499
199,9776.43,0.36787,0.30202,0.84811,0.92809,0.92465,0.94069,0.90453,0.30104,0.5158,0.85,0.003466,0.003466,0.003466
200,9825.64,0.36847,0.29981,0.84566,0.92825,0.92495,0.94064,0.90452,0.30116,0.51627,0.84996,0.003433,0.003433,0.003433
201,9874.52,0.36415,0.29052,0.84174,0.92826,0.92489,0.94121,0.90522,0.30101,0.51638,0.84979,0.0034,0.0034,0.0034
202,9923.5,0.36452,0.29631,0.84374,0.92879,0.92461,0.94064,0.90465,0.30109,0.51694,0.84973,0.003367,0.003367,0.003367
203,9972.45,0.36925,0.2973,0.84579,0.92815,0.9249,0.94015,0.90462,0.30093,0.51724,0.84963,0.003334,0.003334,0.003334
204,10021.7,0.36283,0.2966,0.84232,0.92871,0.92457,0.93998,0.90456,0.30103,0.51742,0.8496,0.003301,0.003301,0.003301
205,10070.5,0.36614,0.29575,0.84489,0.92889,0.92451,0.93996,0.90474,0.30071,0.51662,0.84952,0.003268,0.003268,0.003268
206,10119.6,0.36309,0.29483,0.84316,0.92879,0.92501,0.94039,0.9051,0.30047,0.51562,0.84944,0.003235,0.003235,0.003235
207,10168.6,0.36209,0.29473,0.84236,0.92871,0.92478,0.94045,0.90491,0.30039,0.5151,0.84942,0.003202,0.003202,0.003202
208,10217.9,0.36374,0.29157,0.84329,0.92842,0.92482,0.94058,0.90521,0.30033,0.51494,0.84934,0.003169,0.003169,0.003169
209,10266.7,0.36214,0.29468,0.84625,0.92802,0.92499,0.9406,0.90514,0.30042,0.51443,0.84926,0.003136,0.003136,0.003136
210,10315.6,0.36284,0.28809,0.84314,0.92815,0.92488,0.9405,0.90507,0.30032,0.51429,0.84917,0.003103,0.003103,0.003103
211,10364.6,0.35926,0.29061,0.84103,0.92843,0.9248,0.94052,0.90525,0.30027,0.51444,0.84917,0.00307,0.00307,0.00307
212,10413.5,0.36125,0.29235,0.84158,0.92901,0.92432,0.94051,0.90521,0.30035,0.51436,0.84917,0.003037,0.003037,0.003037
213,10462.3,0.35834,0.28862,0.84219,0.9291,0.92419,0.94062,0.90541,0.30008,0.51475,0.84907,0.003004,0.003004,0.003004
214,10511.1,0.35603,0.2886,0.84056,0.92888,0.9245,0.94054,0.9049,0.30019,0.51444,0.84899,0.002971,0.002971,0.002971
215,10560,0.36375,0.2901,0.84506,0.9291,0.92458,0.94043,0.90481,0.30022,0.51451,0.84894,0.002938,0.002938,0.002938
216,10609.1,0.36259,0.29026,0.84322,0.92861,0.92506,0.94031,0.90459,0.30019,0.5146,0.84887,0.002905,0.002905,0.002905
217,10657.8,0.3597,0.285,0.8413,0.92848,0.92523,0.9404,0.90462,0.30047,0.5145,0.84887,0.002872,0.002872,0.002872
218,10706.8,0.3574,0.28749,0.8418,0.92913,0.92472,0.94003,0.90437,0.30052,0.5146,0.84889,0.002839,0.002839,0.002839
219,10755.7,0.35528,0.28111,0.84138,0.92925,0.92464,0.93978,0.90432,0.30021,0.51404,0.84879,0.002806,0.002806,0.002806
220,10804.7,0.3542,0.28127,0.83899,0.92977,0.92509,0.93996,0.90454,0.30021,0.51375,0.84877,0.002773,0.002773,0.002773
221,10853.7,0.35515,0.28582,0.8411,0.92741,0.92791,0.93983,0.90445,0.30004,0.5134,0.84875,0.00274,0.00274,0.00274
222,10902.7,0.35935,0.28369,0.84105,0.9273,0.92783,0.94037,0.90469,0.30001,0.5133,0.8488,0.002707,0.002707,0.002707
223,10951.4,0.356,0.28032,0.84202,0.92987,0.9252,0.94031,0.90453,0.30014,0.51341,0.84884,0.002674,0.002674,0.002674
224,11000.5,0.34875,0.27872,0.8378,0.93023,0.9249,0.93985,0.90416,0.29987,0.51284,0.84885,0.002641,0.002641,0.002641
225,11049.5,0.35804,0.28611,0.84287,0.93042,0.9249,0.9399,0.90452,0.29944,0.51325,0.84874,0.002608,0.002608,0.002608
226,11098.4,0.35543,0.27928,0.8415,0.93026,0.92486,0.94004,0.90451,0.29935,0.51318,0.8487,0.002575,0.002575,0.002575
227,11147.4,0.35336,0.27671,0.83846,0.92934,0.92569,0.93998,0.90468,0.29932,0.51283,0.84867,0.002542,0.002542,0.002542
228,11196.5,0.35168,0.27803,0.84084,0.92919,0.92618,0.94005,0.9047,0.29953,0.51269,0.84872,0.002509,0.002509,0.002509
229,11245.5,0.35032,0.27841,0.83985,0.92888,0.92664,0.94049,0.90534,0.29931,0.51275,0.84868,0.002476,0.002476,0.002476
230,11294.4,0.35332,0.28015,0.83836,0.92795,0.92799,0.94001,0.90469,0.29931,0.5136,0.84865,0.002443,0.002443,0.002443
231,11343.4,0.35268,0.27962,0.83718,0.92661,0.92912,0.94012,0.90489,0.29938,0.51303,0.84867,0.00241,0.00241,0.00241
232,11392.5,0.35234,0.27778,0.84053,0.92776,0.92806,0.94031,0.90546,0.29959,0.51304,0.84865,0.002377,0.002377,0.002377
233,11441.3,0.34757,0.27188,0.8396,0.92674,0.92927,0.94015,0.90511,0.29958,0.5136,0.84859,0.002344,0.002344,0.002344
234,11490.4,0.34859,0.27664,0.84112,0.92659,0.92944,0.94022,0.90485,0.29949,0.51318,0.84856,0.002311,0.002311,0.002311
235,11539.3,0.3482,0.27282,0.83803,0.92711,0.9292,0.94009,0.90467,0.29946,0.51317,0.84856,0.002278,0.002278,0.002278
236,11588.4,0.34688,0.26953,0.83779,0.92735,0.9292,0.94066,0.90554,0.29933,0.51369,0.84852,0.002245,0.002245,0.002245
237,11637.4,0.34579,0.27274,0.83775,0.92678,0.9294,0.94139,0.90638,0.29956,0.51371,0.84851,0.002212,0.002212,0.002212
238,11686.5,0.34847,0.27288,0.83785,0.9263,0.93054,0.94112,0.9062,0.29959,0.5134,0.84854,0.002179,0.002179,0.002179
239,11735.4,0.3482,0.27123,0.83719,0.9259,0.93095,0.94096,0.90625,0.29985,0.51299,0.84864,0.002146,0.002146,0.002146
240,11784.3,0.34776,0.26964,0.84025,0.92614,0.93085,0.94071,0.90581,0.30005,0.5131,0.84871,0.002113,0.002113,0.002113
241,11833.3,0.34579,0.27187,0.83916,0.93378,0.92403,0.94022,0.9052,0.30023,0.51319,0.84874,0.00208,0.00208,0.00208
242,11882.1,0.34467,0.26409,0.83399,0.93404,0.92404,0.93988,0.90488,0.30023,0.51281,0.84873,0.002047,0.002047,0.002047
243,11931.3,0.34455,0.26565,0.83855,0.93432,0.92407,0.9406,0.90571,0.30039,0.51248,0.84876,0.002014,0.002014,0.002014
244,11980.3,0.34636,0.26541,0.83806,0.93441,0.92401,0.93957,0.9044,0.30056,0.51188,0.84878,0.001981,0.001981,0.001981
245,12029,0.34329,0.26893,0.83681,0.93453,0.92406,0.93946,0.90454,0.30066,0.51156,0.84879,0.001948,0.001948,0.001948
246,12077.7,0.34449,0.26911,0.83644,0.93467,0.92409,0.94079,0.90561,0.30043,0.51163,0.84874,0.001915,0.001915,0.001915
247,12126.8,0.34054,0.25897,0.83366,0.9347,0.92408,0.9408,0.90573,0.30042,0.51188,0.84869,0.001882,0.001882,0.001882
248,12175.9,0.33978,0.26607,0.83482,0.93498,0.92403,0.94077,0.90549,0.3006,0.51189,0.84876,0.001849,0.001849,0.001849
249,12225,0.3404,0.26257,0.83637,0.93454,0.92375,0.94145,0.90636,0.30052,0.51233,0.84877,0.001816,0.001816,0.001816
250,12274,0.3425,0.26396,0.83541,0.93468,0.92374,0.94103,0.90619,0.30052,0.51283,0.84877,0.001783,0.001783,0.001783
251,12323,0.33921,0.25988,0.8358,0.93487,0.92423,0.94116,0.90669,0.30043,0.51227,0.84874,0.00175,0.00175,0.00175
252,12371.9,0.34071,0.26307,0.83603,0.93496,0.92448,0.94163,0.90688,0.30028,0.51232,0.84864,0.001717,0.001717,0.001717
253,12421.1,0.33737,0.25707,0.83437,0.93448,0.92461,0.94186,0.90746,0.30023,0.51273,0.84855,0.001684,0.001684,0.001684
254,12470.6,0.33965,0.26119,0.83473,0.93449,0.92518,0.94232,0.90786,0.29979,0.51271,0.8485,0.001651,0.001651,0.001651
255,12519.7,0.33968,0.26149,0.83537,0.93416,0.92535,0.94203,0.90777,0.30004,0.51264,0.84855,0.001618,0.001618,0.001618
256,12569,0.33933,0.26032,0.83497,0.93043,0.92886,0.94232,0.90769,0.29962,0.5126,0.84849,0.001585,0.001585,0.001585
257,12618,0.33625,0.25987,0.83483,0.93031,0.92888,0.94239,0.90799,0.29965,0.51327,0.84849,0.001552,0.001552,0.001552
258,12667.1,0.34097,0.26007,0.83937,0.9308,0.92927,0.94235,0.9082,0.29994,0.51388,0.84853,0.001519,0.001519,0.001519
259,12716.1,0.33371,0.25753,0.83307,0.93071,0.92945,0.94232,0.90841,0.29992,0.51378,0.84854,0.001486,0.001486,0.001486
260,12765,0.33554,0.25231,0.83166,0.93082,0.92986,0.94162,0.90783,0.29984,0.51399,0.84852,0.001453,0.001453,0.001453
261,12814.3,0.33194,0.25313,0.83146,0.93115,0.9294,0.94123,0.90765,0.30014,0.5147,0.84853,0.00142,0.00142,0.00142
262,12863.1,0.33841,0.25721,0.83558,0.93151,0.92933,0.9422,0.90811,0.3,0.51477,0.84843,0.001387,0.001387,0.001387
263,12912.2,0.33297,0.25758,0.8337,0.93152,0.92976,0.94187,0.90821,0.30016,0.51503,0.8484,0.001354,0.001354,0.001354
264,12961.4,0.33336,0.25476,0.83477,0.93171,0.9297,0.94055,0.90716,0.3002,0.51512,0.84835,0.001321,0.001321,0.001321
265,13010.5,0.33213,0.25053,0.83495,0.93202,0.92895,0.94011,0.90634,0.30007,0.5148,0.84832,0.001288,0.001288,0.001288
266,13059.5,0.33172,0.25189,0.83485,0.93192,0.92965,0.94078,0.90663,0.30004,0.51522,0.84828,0.001255,0.001255,0.001255
267,13108.5,0.33082,0.2504,0.83233,0.93211,0.92926,0.94095,0.90695,0.29962,0.51521,0.84791,0.001222,0.001222,0.001222
268,13157.9,0.32991,0.24986,0.83353,0.93202,0.92949,0.9414,0.9076,0.29946,0.51507,0.84788,0.001189,0.001189,0.001189
269,13206.7,0.32772,0.25147,0.83281,0.93169,0.92998,0.94193,0.90802,0.29968,0.51525,0.84791,0.001156,0.001156,0.001156
270,13255.6,0.33058,0.25094,0.83336,0.93169,0.9299,0.94231,0.90836,0.2998,0.51504,0.84795,0.001123,0.001123,0.001123
271,13304.5,0.3302,0.24493,0.83357,0.93178,0.92993,0.94192,0.9081,0.29958,0.51502,0.84786,0.00109,0.00109,0.00109
272,13353.5,0.33216,0.25053,0.82969,0.93198,0.92995,0.94158,0.90791,0.29969,0.51531,0.84793,0.001057,0.001057,0.001057
273,13402.5,0.32638,0.24307,0.83354,0.93199,0.92998,0.9419,0.90823,0.29979,0.51551,0.84796,0.001024,0.001024,0.001024
274,13451.6,0.32462,0.24522,0.83011,0.93198,0.92995,0.94102,0.90754,0.29956,0.51587,0.84784,0.000991,0.000991,0.000991
275,13500.6,0.32892,0.24657,0.83411,0.93212,0.93013,0.94089,0.90753,0.30009,0.51618,0.84798,0.000958,0.000958,0.000958
276,13549.4,0.32427,0.24633,0.82938,0.93175,0.93023,0.94077,0.90746,0.30035,0.51698,0.84802,0.000925,0.000925,0.000925
277,13598.4,0.32538,0.24633,0.83139,0.93174,0.93036,0.94128,0.90833,0.30068,0.51704,0.84809,0.000892,0.000892,0.000892
278,13647.3,0.32253,0.24179,0.83115,0.93193,0.93031,0.94073,0.90796,0.30049,0.51687,0.84809,0.000859,0.000859,0.000859
279,13696.2,0.32579,0.24627,0.83273,0.932,0.93044,0.94046,0.90704,0.30034,0.51658,0.848,0.000826,0.000826,0.000826
280,13745.3,0.32225,0.24275,0.82795,0.93259,0.93033,0.94001,0.90681,0.30025,0.51679,0.84801,0.000793,0.000793,0.000793
281,13794.1,0.32247,0.24095,0.83053,0.93229,0.93104,0.93948,0.90636,0.30004,0.51735,0.84799,0.00076,0.00076,0.00076
282,13843.1,0.3181,0.23739,0.82999,0.93256,0.93001,0.94008,0.90638,0.30006,0.51689,0.8479,0.000727,0.000727,0.000727
283,13892.1,0.32237,0.23602,0.82957,0.93256,0.92994,0.93993,0.90606,0.30016,0.51707,0.8479,0.000694,0.000694,0.000694
284,13941,0.31804,0.23387,0.82936,0.93249,0.93022,0.93967,0.90607,0.30046,0.51772,0.84785,0.000661,0.000661,0.000661
285,13990,0.3211,0.24076,0.82982,0.93228,0.93084,0.94028,0.90653,0.30052,0.51822,0.84784,0.000628,0.000628,0.000628
286,14038.6,0.3182,0.23402,0.82906,0.93223,0.93112,0.94017,0.90605,0.30035,0.51847,0.84776,0.000595,0.000595,0.000595
287,14087.6,0.3182,0.23399,0.83086,0.93219,0.93108,0.94065,0.90651,0.30027,0.51843,0.84764,0.000562,0.000562,0.000562
288,14136.6,0.3174,0.23597,0.8309,0.93196,0.93141,0.94058,0.90633,0.30009,0.51908,0.84748,0.000529,0.000529,0.000529
289,14185.3,0.31831,0.23672,0.82882,0.93191,0.93147,0.94033,0.90615,0.30005,0.51953,0.84747,0.000496,0.000496,0.000496
290,14234.2,0.318,0.23749,0.82856,0.93209,0.93146,0.94115,0.90689,0.29993,0.51963,0.8474,0.000463,0.000463,0.000463
291,14294.9,0.27314,0.18099,0.81351,0.93225,0.93138,0.94183,0.90755,0.30014,0.52003,0.84741,0.00043,0.00043,0.00043
292,14343.7,0.27117,0.18018,0.81533,0.93246,0.93144,0.94078,0.90692,0.3004,0.51997,0.84741,0.000397,0.000397,0.000397
293,14392.8,0.26965,0.17707,0.8153,0.93241,0.93175,0.94094,0.90707,0.30053,0.52097,0.84748,0.000364,0.000364,0.000364
294,14441.7,0.2672,0.17681,0.81419,0.93245,0.93174,0.94167,0.90777,0.3007,0.52149,0.84744,0.000331,0.000331,0.000331
295,14490.8,0.26587,0.1735,0.81049,0.93282,0.93163,0.94202,0.90817,0.30066,0.52152,0.84752,0.000298,0.000298,0.000298
296,14539.9,0.26505,0.17522,0.8131,0.93262,0.93169,0.94164,0.90791,0.30091,0.52217,0.84752,0.000265,0.000265,0.000265
297,14588.8,0.26441,0.17393,0.81462,0.93292,0.93157,0.94143,0.90729,0.30103,0.52302,0.84745,0.000232,0.000232,0.000232
298,14637.7,0.26372,0.17277,0.81247,0.93255,0.93128,0.94114,0.90709,0.30088,0.52351,0.84745,0.000199,0.000199,0.000199
299,14686.5,0.26376,0.1729,0.81047,0.93256,0.93131,0.94051,0.90631,0.30072,0.52402,0.84734,0.000166,0.000166,0.000166
