epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
188,14494.1,0.36985,0.27462,0.8664,0.88707,0.86662,0.90953,0.84432,0.41425,0.49295,0.88758,0.0007435,0.0007435,0.0007435
189,14570.6,0.37357,0.28152,0.86589,0.88981,0.86574,0.90967,0.84454,0.4139,0.49405,0.8876,0.000694,0.000694,0.000694
190,14647.1,0.37032,0.27579,0.86648,0.89114,0.86489,0.90965,0.84459,0.41396,0.49552,0.88766,0.0006445,0.0006445,0.0006445
191,14723.4,0.37251,0.27387,0.86527,0.89154,0.86538,0.90967,0.84468,0.41394,0.49736,0.88773,0.000595,0.000595,0.000595
192,14799.7,0.36587,0.26815,0.86227,0.8904,0.86549,0.90968,0.84478,0.41371,0.49891,0.88772,0.0005455,0.0005455,0.0005455
193,14876,0.36371,0.27069,0.86517,0.89112,0.86514,0.90965,0.84471,0.41404,0.50041,0.8879,0.000496,0.000496,0.000496
194,14952.3,0.36447,0.26668,0.86449,0.89181,0.86529,0.90972,0.84485,0.41384,0.50175,0.88786,0.0004465,0.0004465,0.0004465
195,15028.8,0.361,0.26278,0.8613,0.89165,0.86478,0.90965,0.84521,0.41336,0.50301,0.88762,0.000397,0.000397,0.000397
196,15105.1,0.35862,0.26315,0.86092,0.89166,0.86527,0.90958,0.84517,0.41348,0.50514,0.88766,0.0003475,0.0003475,0.0003475
197,15181.4,0.36142,0.2683,0.86386,0.89149,0.86469,0.90955,0.84504,0.41339,0.50717,0.88769,0.000298,0.000298,0.000298
198,15257.6,0.35751,0.26344,0.86158,0.891,0.86576,0.90967,0.84543,0.41341,0.50905,0.88769,0.0002485,0.0002485,0.0002485
199,15334.1,0.3552,0.2603,0.86049,0.89201,0.86559,0.9095,0.84526,0.41336,0.51139,0.88775,0.000199,0.000199,0.000199
200,15410.4,0.35665,0.26115,0.86175,0.89228,0.86503,0.90957,0.84519,0.41314,0.51338,0.88771,0.0001495,0.0001495,0.0001495
